2024-11-22 18:19:27,768 DEBUG   HandlerThread:1057609 [handler.py:handle_request():158] handle_request: internal_messages
2024-11-22 18:19:27,908 DEBUG   SenderThread:1057609 [sender.py:send_request():418] send_request: poll_exit
2024-11-22 18:19:27,909 INFO    MainThread:1057609 [wandb_run.py:_footer_history_summary_info():4076] rendering history
2024-11-22 18:19:27,909 INFO    MainThread:1057609 [wandb_run.py:_footer_history_summary_info():4108] rendering summary
2024-11-22 18:19:27,909 INFO    MainThread:1057609 [wandb_run.py:_footer_sync_info():4035] logging synced files
2024-11-22 18:19:27,909 DEBUG   HandlerThread:1057609 [handler.py:handle_request():158] handle_request: shutdown
2024-11-22 18:19:27,909 INFO    HandlerThread:1057609 [handler.py:finish():880] shutting down handler
2024-11-22 18:19:28,767 INFO    WriterThread:1057609 [datastore.py:close():296] close: /home/zeddo123/anom/RD4AD/wandb/run-20241122_181919-175ridgp/run-175ridgp.wandb
2024-11-22 18:19:28,908 INFO    SenderThread:1057609 [sender.py:finish():1631] shutting down sender
2024-11-22 18:19:28,909 INFO    SenderThread:1057609 [file_pusher.py:finish():169] shutting down file pusher
2024-11-22 18:19:28,909 INFO    SenderThread:1057609 [file_pusher.py:join():175] waiting for file pusher
